TITLE     = "Fluent Common Fluid Files Data"
VARIABLES = "X"
"Y"
"Z"
"Static Pressure"
DATASETAUXDATA Common.DensityVar="7"
DATASETAUXDATA Common.PressureVar="15"
DATASETAUXDATA Common.TemperatureVar="17"
DATASETAUXDATA Common.TurbulentDynamicViscosityVar="12"
DATASETAUXDATA Common.TurbulentKineticEnergyVar="10"
DATASETAUXDATA Common.UVar="18"
DATASETAUXDATA Common.VectorVarsAreVelocity="True"
DATASETAUXDATA Common.ViscosityVar="11"
DATASETAUXDATA Common.VVar="19"
DATASETAUXDATA Common.WVar="20"
ZONE T="Slice: Z=0.1 (region 2)"
 1.498017608E+00 1.497767185E+00 1.497519814E+00 1.497280923E+00 1.497055694E+00
 1.496831299E+00 1.496609928E+00 1.496390044E+00 1.496184383E+00 1.495990150E+00
 1.495802538E+00 1.495619629E+00 1.495440630E+00 1.495266770E+00 1.495085731E+00
 1.494917464E+00 1.494763363E+00 1.494629201E+00 1.494491645E+00 1.494358131E+00
 1.494229262E+00 1.494101364E+00 1.493977796E+00 1.493862627E+00 1.493769760E+00
 1.493678989E+00 1.493568774E+00 1.493467279E+00 1.493371316E+00 1.493277578E+00
 1.493196727E+00 1.493112934E+00 1.493039832E+00 1.492964149E+00 1.492885097E+00
 1.492812355E+00 1.492737337E+00 1.492671405E+00 1.492627418E+00 1.492610256E+00
 1.492579345E+00 1.492579223E+00 1.492532984E+00 1.492489776E+00 1.492461203E+00
 1.492432225E+00 1.492413140E+00 1.492394340E+00 1.492389818E+00 1.492391358E+00
 1.492396322E+00 1.492406584E+00 1.492420317E+00 1.492451805E+00 1.492485933E+00
 1.492543338E+00 1.492606829E+00 1.492679972E+00 1.492759810E+00 1.492847881E+00
 1.492944848E+00 1.493054099E+00 1.493177583E+00 1.493315283E+00 1.493476109E+00
 1.493640294E+00 1.493835354E+00 1.494032110E+00 1.494259767E+00 1.494501175E+00
 1.494774417E+00 1.495072066E+00 1.495392952E+00 1.495761691E+00 1.496203559E+00
 1.496697682E+00 1.497255268E+00 1.497505294E+00 1.497747990E+00 1.498004483E+00
 1.498297427E+00 1.498631994E+00 1.498978110E+00 1.499340435E+00 1.499751535E+00
 1.500220373E+00 1.500719248E+00 1.501251986E+00 1.501839246E+00 1.502476070E+00
 1.503162004E+00 1.503937742E+00 1.504714622E+00 1.505402713E+00 1.506078663E+00
 1.506706584E+00 1.507254822E+00 1.507798510E+00 1.508279031E+00 1.508679812E+00
 1.509096807E+00 1.509536107E+00 1.509949351E+00 1.510306087E+00 1.510611254E+00
 1.510888235E+00 1.511156951E+00 1.511425482E+00 1.511971657E+00 1.512501691E+00
 1.512928705E+00 1.513312065E+00 1.513658244E+00 1.513964513E+00 1.514244365E+00
 1.514489489E+00 1.514708833E+00 1.514898887E+00 1.515055029E+00 1.515202344E+00
 1.515329589E+00 1.515432234E+00 1.515525226E+00 1.515596276E+00 1.515659011E+00
 1.515700219E+00 1.515727987E+00 1.515749222E+00 1.515740265E+00 1.515736629E+00
 1.515723427E+00 1.515713296E+00 1.515663970E+00 1.515624139E+00 1.515550966E+00
 1.515442888E+00 1.515342383E+00 1.515225629E+00 1.515088493E+00 1.514954853E+00
 1.514797347E+00 1.514639170E+00 1.514472134E+00 1.514278762E+00 1.514090518E+00
 1.513875008E+00 1.513655635E+00 1.513417668E+00 1.513165987E+00 1.512912121E+00
 1.512632801E+00 1.512348382E+00 1.512052371E+00 1.511739719E+00 1.511421065E+00
 1.511087389E+00 1.510746546E+00 1.510390456E+00 1.510030432E+00 1.509661711E+00
 1.509278442E+00 1.508893478E+00 1.508509104E+00 1.508108119E+00 1.507703128E+00
 1.507296400E+00 1.506890984E+00 1.506485007E+00 1.506071219E+00 1.506036065E+00
 1.505646926E+00 1.505216764E+00 1.504817408E+00 1.504435827E+00 1.504087170E+00
 1.503761581E+00 1.503458699E+00 1.503163968E+00 1.502880159E+00 1.502622225E+00
 1.502390138E+00 1.502161980E+00 1.501973554E+00 1.501796112E+00 1.501646372E+00
 1.501527665E+00 1.501423597E+00 1.501281756E+00
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01 1.000000000E-01
 1.000000000E-01 1.000000000E-01 1.000000000E-01
 -7.796291060E+01 -9.333982766E+01 -7.909610986E+01 -7.519684856E+01 -7.376746534E+01
 -7.355010666E+01 -7.284111216E+01 -7.221957263E+01 -7.196665910E+01 -7.148724196E+01
 -7.065971203E+01 -6.993027296E+01 -6.942126460E+01 -6.861547577E+01 -6.801343687E+01
 -6.774951969E+01 -6.704922164E+01 -6.662049983E+01 -6.641710118E+01 -6.598486892E+01
 -6.571100834E+01 -6.568420935E+01 -6.581694831E+01 -6.583947095E+01 -6.580437712E+01
 -6.574126009E+01 -6.579288399E+01 -6.616628980E+01 -6.632278409E+01 -6.571169429E+01
 -6.661514414E+01 -7.825379938E+01 -9.407111778E+01 -1.023115178E+02 -1.074811866E+02
 -1.126227760E+02 -1.187679663E+02 -1.267180613E+02 -1.364631251E+02 -1.473249678E+02
 -1.586284502E+02 -1.699981666E+02 -1.811653651E+02 -1.920260574E+02 -2.027101247E+02
 -2.135363301E+02 -2.247847594E+02 -2.366031565E+02 -2.490555246E+02 -2.619975086E+02
 -2.748381120E+02 -2.871468736E+02 -2.990244673E+02 -3.107738179E+02 -3.223616511E+02
 -3.338353607E+02 -3.452123474E+02 -3.564872099E+02 -3.670391373E+02 -3.766221717E+02
 -3.865360144E+02 -3.968999361E+02 -4.071071596E+02 -4.173298935E+02 -4.274881274E+02
 -4.379034000E+02 -4.483811452E+02 -4.586815438E+02 -4.698594096E+02 -4.817952375E+02
 -4.941252126E+02 -5.068013316E+02 -5.188963219E+02 -5.296204445E+02 -5.406316239E+02
 -5.531697367E+02 -5.532086388E+02 -5.663697699E+02 -5.795080899E+02 -5.924949794E+02
 -6.062624925E+02 -6.209960045E+02 -6.354272674E+02 -6.497228798E+02 -6.645888967E+02
 -6.803035515E+02 -6.964289255E+02 -7.122303034E+02 -7.281304532E+02 -7.444988917E+02
 -7.608940510E+02 -7.770938104E+02 -7.930467615E+02 -8.088156642E+02 -8.237176907E+02
 -8.376399355E+02 -8.524961278E+02 -8.677654761E+02 -8.839392591E+02 -9.029458901E+02
 -9.233424717E+02 -9.475450571E+02 -9.736650918E+02 -9.996415013E+02 -1.027348362E+03
 -1.062628095E+03 -1.111357988E+03 -1.162452574E+03 -1.198558703E+03 -1.246229738E+03
 -1.324529731E+03 -1.368840217E+03 -1.408910885E+03 -1.489005991E+03 -1.548532842E+03
 -1.561073674E+03 -1.577720443E+03 -1.650411061E+03 -1.736047785E+03 -1.754167777E+03
 -1.733025593E+03 -1.753782390E+03 -1.748637623E+03 -1.638113156E+03 -1.610485519E+03
 -1.646177807E+03 -1.191169222E+03 -5.725975900E+02 -3.250013208E+02 -1.041220351E+02
 1.441531139E+02 2.669402567E+02 3.375021072E+02 4.050859810E+02 4.393780818E+02
 4.498800067E+02 4.541787928E+02 4.517736296E+02 4.409900938E+02 4.262716530E+02
 4.125523405E+02 3.996203514E+02 3.811683497E+02 3.541503238E+02 3.178658231E+02
 2.841570136E+02 2.600370754E+02 2.363425887E+02 2.152018877E+02 1.945142829E+02
 1.747761148E+02 1.588903552E+02 1.424973084E+02 1.303898393E+02 1.189608107E+02
 1.052003753E+02 9.426997256E+01 8.367911599E+01 7.413105966E+01 6.340146864E+01
 5.347737596E+01 4.564067164E+01 3.583545867E+01 2.923747415E+01 2.253059921E+01
 1.368982621E+01 2.049748190E+00 -7.827806027E+00 -1.593016457E+01 -2.582864475E+01
 -2.669322608E+01 -2.703082515E+01 -3.253994754E+01 -3.458485995E+01 -3.766775286E+01
 -4.110111795E+01 -4.362760591E+01 -4.845735129E+01 -4.937603767E+01 -5.014874189E+01
 -5.176178865E+01 -5.200548053E+01 -5.236497550E+01 -4.989781515E+01 -4.868169094E+01
 -4.689969509E+01 -4.331281084E+01 -4.077230983E+01 -3.616765674E+01 -3.110366089E+01
 -2.648367103E+01 -2.144388369E+01 -1.559020607E+01 -9.391588775E+00 -3.777507877E+00
 2.860122339E+00 9.472392213E+00 1.462819625E+01 1.969865396E+01 2.531818124E+01
 3.034420500E+01 3.432250691E+01 3.744001523E+01 4.121841880E+01 4.158059279E+01
 4.531184517E+01 4.994926467E+01 5.358992814E+01 5.439443634E+01 5.286251981E+01
 4.931852459E+01 4.351015441E+01 3.701752931E+01 3.179147582E+01 2.625184332E+01
 1.889130284E+01 1.183652581E+01 4.118081903E+00 -4.653428483E+00 -1.351613546E+01
 -2.396016765E+01 -4.001028927E+01 -7.796291060E+01
ZONE T="Slice: Z=0.110645 (region 2)"
 STRANDID=7, SOLUTIONTIME=0
 I=221, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(DOUBLE DOUBLE DOUBLE DOUBLE )
 2.566367336E+00 2.566367349E+00 2.566367349E+00 2.566367349E+00 2.566367349E+00
 2.566367349E+00 2.566367349E+00 2.566367349E+00 2.566367349E+00 2.566367349E+00
 2.566367349E+00 2.566367349E+00 2.566367349E+00 2.566367349E+00 2.566367349E+00
 2.566367349E+00 2.566367349E+00 2.566367349E+00 2.566367349E+00 2.566367350E+00
 2.566367350E+00 2.566367350E+00 2.566367350E+00 2.566367350E+00 2.566367350E+00
 2.566367350E+00 2.566367350E+00 2.566367350E+00 2.566367350E+00 2.566367350E+00
 2.566367350E+00 2.566367336E+00 2.564685045E+00 2.562963497E+00 2.561250379E+00
 2.559533624E+00 2.557817090E+00 2.556100555E+00 2.554383976E+00 2.552667375E+00
 2.550950819E+00 2.549234264E+00 2.547517714E+00 2.545801170E+00 2.544084627E+00
 2.542368106E+00 2.540651596E+00 2.538935085E+00 2.537218571E+00 2.535502018E+00
 2.533785512E+00 2.532069047E+00 2.530352581E+00 2.528636116E+00 2.526919225E+00
 2.525201334E+00 2.523483449E+00 2.521765563E+00 2.520047678E+00 2.518328109E+00
 2.516607488E+00 2.514886865E+00 2.513166242E+00 2.511445609E+00 2.509722340E+00
 2.507998822E+00 2.506275303E+00 2.504551784E+00 2.502827618E+00 2.501101323E+00
 2.499375028E+00 2.497648691E+00 2.495922352E+00 2.494194401E+00 2.492465179E+00
 2.490735956E+00 2.489006705E+00 2.487277454E+00 2.485546874E+00 2.483816057E+00
 2.482084351E+00 2.480351930E+00 2.478619456E+00 2.476886704E+00 2.475154133E+00
 2.473421423E+00 2.471688333E+00 2.469955135E+00 2.468222211E+00 2.466489359E+00
 2.464757175E+00 2.463024989E+00 2.461293922E+00 2.459563314E+00 2.457834092E+00
 2.456107229E+00 2.454380849E+00 2.452660103E+00 2.450939459E+00 2.449223687E+00
 2.447509911E+00 2.445799427E+00 2.444096901E+00 2.442404428E+00 2.440722931E+00
 2.439044479E+00 2.437375212E+00 2.435726861E+00 2.434126035E+00 2.432526637E+00
 2.430970803E+00 2.430320046E+00 2.429665905E+00 2.429016842E+00 2.428391498E+00
 2.427799131E+00 2.427220966E+00 2.426646771E+00 2.426101520E+00 2.425614301E+00
 2.425173154E+00 2.424768287E+00 2.424415475E+00 2.424120984E+00 2.423894189E+00
 2.423785535E+00 2.423840283E+00 2.423991711E+00 2.424126609E+00 2.424377379E+00
 2.424748681E+00 2.425097460E+00 2.425535214E+00 2.426078284E+00 2.426623898E+00
 2.427137556E+00 2.427676664E+00 2.428276023E+00 2.428925123E+00 2.429600744E+00
 2.430285740E+00 2.430970803E+00 2.432549704E+00 2.434153880E+00 2.435804177E+00
 2.437473755E+00 2.439157806E+00 2.440858437E+00 2.442559332E+00 2.444275020E+00
 2.445995116E+00 2.447719090E+00 2.449450239E+00 2.451181378E+00 2.452916434E+00
 2.454653290E+00 2.456391648E+00 2.458130876E+00 2.459870159E+00 2.461610193E+00
 2.463350227E+00 2.465090081E+00 2.466829619E+00 2.468569037E+00 2.470307686E+00
 2.472046324E+00 2.473783564E+00 2.475520270E+00 2.477256192E+00 2.478990426E+00
 2.480724637E+00 2.482456874E+00 2.484188892E+00 2.485919795E+00 2.487649485E+00
 2.489378836E+00 2.491104847E+00 2.492830744E+00 2.494556635E+00 2.496282526E+00
 2.498007509E+00 2.499729527E+00 2.501451432E+00 2.503171191E+00 2.504890514E+00
 2.506608492E+00 2.508324301E+00 2.510040075E+00 2.511755849E+00 2.513471621E+00
 2.515185669E+00 2.516898366E+00 2.518610512E+00 2.520320451E+00 2.522030393E+00
 2.523738434E+00 2.525445688E+00 2.527152737E+00 2.528859445E+00 2.530566170E+00
 2.532273213E+00 2.533977758E+00 2.535679168E+00 2.537378437E+00 2.539078129E+00
 2.540783007E+00 2.542492363E+00 2.544203230E+00 2.545914432E+00 2.547624752E+00
 2.549331445E+00 2.551037382E+00 2.552743309E+00 2.554449277E+00 2.556155495E+00
 2.557862010E+00 2.559567753E+00 2.561274182E+00 2.562978589E+00 2.564688336E+00
 2.566367336E+00
 1.504743454E+00 1.504662721E+00 1.504581988E+00 1.504501256E+00 1.504420523E+00
 1.504339791E+00 1.504259058E+00 1.504178326E+00 1.504097593E+00 1.504016861E+00
 1.503936128E+00 1.503855396E+00 1.503774663E+00 1.503693931E+00 1.503613198E+00
 1.503532466E+00 1.503451734E+00 1.503371001E+00 1.503290269E+00 1.503209536E+00
 1.503128804E+00 1.503048071E+00 1.502967339E+00 1.502886606E+00 1.502805874E+00
 1.502725141E+00 1.502644409E+00 1.502563676E+00 1.502482944E+00 1.502402211E+00
 1.502321479E+00 1.502240746E+00 1.501824920E+00 1.501603280E+00 1.501355493E+00
 1.501117087E+00 1.500877151E+00 1.500637219E+00 1.500397567E+00 1.500158066E+00
 1.499918284E+00 1.499678501E+00 1.499438678E+00 1.499198812E+00 1.498958942E+00
 1.498718914E+00 1.498478810E+00 1.498238706E+00 1.497998622E+00 1.497758776E+00
 1.497518600E+00 1.497278171E+00 1.497037743E+00 1.496797314E+00 1.496559942E+00
 1.496329911E+00 1.496099845E+00 1.495869779E+00 1.495639713E+00 1.495422580E+00
 1.495213962E+00 1.495005352E+00 1.494796742E+00 1.494588208E+00 1.494402728E+00
 1.494219573E+00 1.494036419E+00 1.493853264E+00 1.493676322E+00 1.493521518E+00
 1.493366718E+00 1.493212356E+00 1.493058015E+00 1.492922926E+00 1.492805219E+00
 1.492687511E+00 1.492570253E+00 1.492453000E+00 1.492357307E+00 1.492266040E+00
 1.492193440E+00 1.492140745E+00 1.492089895E+00 1.492049469E+00 1.492001888E+00
 1.491959856E+00 1.491938163E+00 1.491947328E+00 1.491979625E+00 1.492015102E+00
 1.492075062E+00 1.492134996E+00 1.492221648E+00 1.492316871E+00 1.492434564E+00
 1.492583192E+00 1.492736724E+00 1.492944546E+00 1.493152851E+00 1.493398185E+00
 1.493657234E+00 1.493936935E+00 1.494261687E+00 1.494635275E+00 1.495055588E+00
 1.495487826E+00 1.495954342E+00 1.496489990E+00 1.497154385E+00 1.497822199E+00
 1.498586061E+00 1.498960838E+00 1.499329673E+00 1.499707379E+00 1.500123167E+00
 1.500584730E+00 1.501063964E+00 1.501547950E+00 1.502064324E+00 1.502635771E+00
 1.503243485E+00 1.503875978E+00 1.504538895E+00 1.505229709E+00 1.505945631E+00
 1.506688694E+00 1.507437638E+00 1.508173160E+00 1.508911922E+00 1.509619774E+00
 1.510272502E+00 1.510937044E+00 1.511548307E+00 1.512066479E+00 1.512582781E+00
 1.513130487E+00 1.513653860E+00 1.514106043E+00 1.514482838E+00 1.514810396E+00
 1.515118181E+00 1.515425709E+00 1.516156908E+00 1.516831258E+00 1.517382852E+00
 1.517873152E+00 1.518310975E+00 1.518679197E+00 1.519046586E+00 1.519336941E+00
 1.519599778E+00 1.519835921E+00 1.520012121E+00 1.520188321E+00 1.520319511E+00
 1.520425059E+00 1.520502574E+00 1.520557542E+00 1.520610444E+00 1.520615064E+00
 1.520619247E+00 1.520597396E+00 1.520559154E+00 1.520514248E+00 1.520441781E+00
 1.520369166E+00 1.520269453E+00 1.520161294E+00 1.520041838E+00 1.519901021E+00
 1.519760013E+00 1.519596555E+00 1.519430953E+00 1.519251912E+00 1.519059643E+00
 1.518864675E+00 1.518643765E+00 1.518422256E+00 1.518200721E+00 1.517979186E+00
 1.517750316E+00 1.517499229E+00 1.517247624E+00 1.516983157E+00 1.516716123E+00
 1.516439936E+00 1.516150087E+00 1.515860094E+00 1.515570102E+00 1.515280110E+00
 1.514979756E+00 1.514671594E+00 1.514360823E+00 1.514038947E+00 1.513717071E+00
 1.513386593E+00 1.513052671E+00 1.512717080E+00 1.512378200E+00 1.512039381E+00
 1.511698637E+00 1.511346143E+00 1.510981089E+00 1.510608138E+00 1.510236760E+00
 1.509887671E+00 1.509561866E+00 1.509244387E+00 1.508928915E+00 1.508608652E+00
 1.508269342E+00 1.507926364E+00 1.507583544E+00 1.507240927E+00 1.506899739E+00
 1.506560111E+00 1.506214876E+00 1.505874318E+00 1.505524975E+00 1.505199044E+00
 1.504743454E+00
 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01
 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01
 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01
 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01
 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01
 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01
 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01
 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01
 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01
 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01
 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01
 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01
 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01
 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01
 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01 1.106451613E-01
